City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
522,Baghdad,IQ,2022-02-02 21:52:06,33.3406,44.4009,44.51,87,0,2.3,clear sky
523,Ust-Uda,RU,2022-02-02 21:55:52,54.1742,103.0304,-18.38,100,94,1.45,overcast clouds
524,Portland,US,2022-02-02 21:53:15,45.5234,-122.6762,46.53,92,100,1.99,light intensity drizzle
525,Yumen,CN,2022-02-02 21:55:52,40.2833,97.2,21.4,35,100,9.66,overcast clouds
526,North Bend,US,2022-02-02 21:55:53,43.4065,-124.2243,51.24,96,100,3.44,mist
527,Bonavista,CA,2022-02-02 21:55:53,48.6499,-53.1147,25.12,69,28,18.88,scattered clouds
528,San Quintin,MX,2022-02-02 21:55:53,30.4833,-115.95,61.68,55,0,11.18,clear sky
529,Darnah,LY,2022-02-02 21:55:41,32.767,22.6367,51.12,75,37,13.8,scattered clouds
530,Sangar,RU,2022-02-02 21:55:54,63.9242,127.4739,-31.32,100,72,2.44,broken clouds
531,Mahibadhoo,MV,2022-02-02 21:55:54,3.7833,72.9667,81.93,71,3,9.19,clear sky
532,Takoradi,GH,2022-02-02 21:55:54,4.8845,-1.7554,80.37,81,1,10.09,clear sky
533,Tacna,PE,2022-02-02 21:55:55,-18.0056,-70.2483,71.8,53,0,10.36,clear sky
534,Bengkulu,ID,2022-02-02 21:51:26,-3.8004,102.2655,76.28,88,97,4.34,overcast clouds
535,Kassala,SD,2022-02-02 21:55:55,15.451,36.4,77.02,43,92,5.82,overcast clouds
536,Olafsvik,IS,2022-02-02 21:55:55,64.8945,-23.7142,30.33,55,98,6.91,snow
537,Landerneau,FR,2022-02-02 21:55:56,48.4525,-4.2525,45.91,100,100,5.75,overcast clouds
538,Umtata,ZA,2022-02-02 21:55:56,-31.5889,28.7844,75.16,66,100,4.38,overcast clouds
539,Merauke,ID,2022-02-02 21:55:56,-8.4667,140.3333,77.02,79,100,4.99,overcast clouds
540,Port Hardy,CA,2022-02-02 21:55:56,50.6996,-127.4199,37.58,93,100,10.36,light rain
541,Beaverlodge,CA,2022-02-02 21:55:57,55.2166,-119.4361,-6.45,94,100,3.15,light snow
542,Moanda,GA,2022-02-02 21:55:57,-1.5575,13.2178,72.36,90,100,2.46,overcast clouds
543,Namibe,AO,2022-02-02 21:53:03,-15.1961,12.1522,73.0,70,83,10.69,broken clouds
544,Buala,SB,2022-02-02 21:53:15,-8.145,159.5921,81.79,79,100,7.63,light rain
545,Maydolong,PH,2022-02-02 21:55:58,11.4992,125.5011,78.49,84,92,13.29,overcast clouds
546,Hanzhong,CN,2022-02-02 21:55:58,33.0728,107.0303,33.73,74,99,2.46,overcast clouds
547,Zaragoza,ES,2022-02-02 21:55:58,41.6561,-0.8773,53.02,48,0,1.99,clear sky
548,Barao De Melgaco,BR,2022-02-02 21:55:59,-16.1944,-55.9675,84.72,88,93,2.55,overcast clouds
549,Sao Gabriel Da Cachoeira,BR,2022-02-02 21:55:59,-0.1303,-67.0892,75.56,94,90,2.19,overcast clouds
550,Sur,OM,2022-02-02 21:55:59,22.5667,59.5289,72.16,57,4,18.99,clear sky
551,Inta,RU,2022-02-02 21:56:00,66.0317,60.1659,12.49,95,100,4.27,overcast clouds
552,Konin,PL,2022-02-02 21:56:00,52.2234,18.2512,31.01,93,41,10.04,light snow
553,Gualaquiza,EC,2022-02-02 21:56:00,-3.4,-78.55,72.68,73,69,2.42,light rain
554,Orocue,CO,2022-02-02 21:56:01,4.7912,-71.3354,97.57,23,65,6.11,broken clouds
555,Novara,IT,2022-02-02 21:56:01,45.5853,8.5778,55.96,68,0,4.61,clear sky
556,Dreux,FR,2022-02-02 21:56:01,48.6667,1.25,46.36,94,89,6.78,overcast clouds
557,Namatanai,PG,2022-02-02 21:57:02,-3.6667,152.4333,79.7,82,100,7.63,light rain
558,Sarkand,KZ,2022-02-02 21:57:02,45.41,79.9186,16.65,65,61,7.76,broken clouds
559,Manavalakurichi,IN,2022-02-02 21:57:02,8.1333,77.3,80.69,66,16,6.33,few clouds
560,Swan Hill,AU,2022-02-02 21:57:02,-35.3378,143.5544,61.16,57,0,16.96,clear sky
561,Krasnoselkup,RU,2022-02-02 21:57:03,65.7,82.4667,-23.57,100,89,5.7,overcast clouds
562,Envira,BR,2022-02-02 21:57:03,-7.3,-70.2167,74.5,95,78,6.29,broken clouds
563,Itarema,BR,2022-02-02 21:54:22,-2.9248,-39.9167,79.88,78,43,11.59,scattered clouds
564,Gamboula,CF,2022-02-02 21:57:04,4.1178,15.1393,73.0,30,35,1.74,scattered clouds
565,Porirua,NZ,2022-02-02 21:57:04,-41.1333,174.85,74.55,83,93,17.63,overcast clouds
566,Kathmandu,NP,2022-02-02 21:56:59,27.7167,85.3167,41.22,100,20,3.44,mist
567,Kiama,AU,2022-02-02 21:57:05,-34.6833,150.8667,67.57,71,92,5.99,overcast clouds
568,Avera,US,2022-02-02 21:57:05,33.194,-82.5271,64.69,75,91,3.51,overcast clouds
569,Jieshi,CN,2022-02-02 21:57:06,22.8134,115.8257,51.94,89,100,11.5,overcast clouds
570,Lubumbashi,CD,2022-02-02 21:57:06,-11.6609,27.4794,63.3,96,100,1.79,overcast clouds
571,Kruisfontein,ZA,2022-02-02 21:54:07,-34.0033,24.7314,69.89,92,100,6.93,light rain
572,Ahipara,NZ,2022-02-02 21:57:07,-35.1667,173.1667,74.41,71,100,13.06,overcast clouds
573,Basco,PH,2022-02-02 21:57:07,20.4487,121.9702,75.45,71,84,15.59,broken clouds
574,Belaya Gora,RU,2022-02-02 21:57:07,68.5333,146.4167,-28.07,100,92,4.23,overcast clouds
575,Koksovyy,RU,2022-02-02 21:57:08,48.1967,40.5989,38.08,97,100,14.45,moderate rain
576,Los Llanos De Aridane,ES,2022-02-02 21:57:08,28.6585,-17.9182,69.12,49,0,1.01,clear sky
577,Gwadar,PK,2022-02-02 21:57:08,25.1216,62.3254,67.91,33,0,16.13,clear sky
578,Shizilu,CN,2022-02-02 21:57:09,35.1711,118.8289,27.86,54,75,0.6,broken clouds
579,Redmond,US,2022-02-02 21:53:16,47.674,-122.1215,43.34,81,100,1.01,overcast clouds
580,Cascais,PT,2022-02-02 21:57:09,38.6979,-9.4215,57.51,67,97,1.01,overcast clouds
581,Akdepe,TM,2022-02-02 21:57:10,42.0551,59.3788,32.09,77,0,9.66,clear sky
582,Boyolangu,ID,2022-02-02 21:57:10,-8.1181,111.8935,74.46,90,78,2.48,broken clouds
583,Takhli,TH,2022-02-02 21:57:10,15.2634,100.3438,78.75,80,9,4.68,clear sky
584,Turukhansk,RU,2022-02-02 21:57:11,65.8167,87.9833,1.13,96,100,6.42,overcast clouds
585,Sorong,ID,2022-02-02 21:56:58,-0.8833,131.25,77.18,88,100,4.45,overcast clouds
586,Tula,RU,2022-02-02 21:57:11,54.2044,37.6111,10.22,97,100,4.12,light snow
587,Tremedal,BR,2022-02-02 21:57:12,-14.9758,-41.4108,71.65,91,88,4.0,overcast clouds
588,Manica,FR,2022-02-02 21:57:12,49.0,-1.1667,45.81,89,100,3.65,overcast clouds
589,Oranjestad,AW,2022-02-02 21:57:12,12.524,-70.027,84.15,70,40,19.57,scattered clouds
590,Corinto,GR,2022-02-02 21:57:13,37.9407,22.9573,46.83,87,97,7.94,overcast clouds
591,Kudahuvadhoo,MV,2022-02-02 21:57:13,2.6708,72.8944,80.85,73,2,6.6,clear sky
592,Santa Isabel Do Rio Negro,BR,2022-02-02 21:54:07,-0.4139,-65.0192,81.81,77,99,4.25,overcast clouds
593,Dzaoudzi,YT,2022-02-02 21:57:14,-12.7887,45.2699,78.69,89,0,2.3,clear sky
594,Izberbash,RU,2022-02-02 21:57:14,42.5696,47.8645,37.45,77,57,8.28,broken clouds
595,Mpika,ZM,2022-02-02 21:57:14,-11.8343,31.4529,61.38,97,64,2.57,light rain
596,Igarka,RU,2022-02-02 21:57:15,67.4667,86.5833,-7.91,100,94,5.82,overcast clouds
597,Springdale,US,2022-02-02 21:57:15,36.1867,-94.1288,25.75,93,100,13.0,overcast clouds
598,Vigia,BR,2022-02-02 21:57:15,-0.8583,-48.1417,82.45,91,98,8.32,moderate rain
599,Moree,AU,2022-02-02 21:57:15,-29.4667,149.85,71.62,94,100,10.36,overcast clouds
600,Tazovskiy,RU,2022-02-02 21:57:16,67.4667,78.7,-13.58,98,98,8.9,overcast clouds
601,Aykhal,RU,2022-02-02 21:57:16,66.0,111.5,-21.23,100,5,3.11,clear sky
602,Nabire,ID,2022-02-02 21:57:16,-3.3667,135.4833,75.58,89,100,2.73,overcast clouds
603,Bhadrachalam,IN,2022-02-02 21:58:17,17.6667,80.8833,64.2,92,4,3.15,clear sky
604,Daru,PG,2022-02-02 21:58:17,-9.0763,143.2092,76.5,79,100,5.68,overcast clouds
605,Brainerd,US,2022-02-02 21:58:18,46.358,-94.2008,3.25,80,86,9.98,overcast clouds
606,Mezen,RU,2022-02-02 21:58:18,65.8522,44.24,8.92,97,98,4.12,overcast clouds
607,Santa Isabel,BR,2022-02-02 21:58:18,-23.3156,-46.2214,73.65,99,100,4.21,moderate rain
608,Gamba,GA,2022-02-02 21:58:18,-2.65,10.0,77.41,87,100,4.5,light rain
609,Skjervoy,NO,2022-02-02 21:58:19,70.0311,20.9714,23.83,70,18,19.93,few clouds
610,Mbanza-Ngungu,CD,2022-02-02 21:58:19,-5.25,14.8667,68.05,91,100,3.47,light rain
611,Nikolayevsk-Na-Amure,RU,2022-02-02 21:58:20,53.1406,140.73,-4.49,96,99,6.69,overcast clouds
612,Olga,RU,2022-02-02 21:58:20,43.7444,135.2892,11.59,57,38,12.26,scattered clouds
613,Kibala,TD,2022-02-02 21:58:20,9.1104,18.3463,75.15,27,0,6.91,clear sky
614,Punganuru,IN,2022-02-02 21:58:21,13.3667,78.5833,61.41,80,7,3.4,clear sky
615,Surt,LY,2022-02-02 21:58:21,31.2089,16.5887,55.65,74,80,24.63,broken clouds
616,San Andres,CO,2022-02-02 21:57:50,12.5847,-81.7006,84.22,70,20,11.5,few clouds
617,Pietarsaari,FI,2022-02-02 21:58:21,63.65,22.6833,11.89,96,97,4.12,overcast clouds
618,El Arenal,MX,2022-02-02 21:58:22,20.7833,-103.7,80.92,25,0,7.9,clear sky
619,Maralal,KE,2022-02-02 21:58:22,1.0968,36.698,59.49,74,97,3.76,overcast clouds
620,Lonavale,IN,2022-02-02 21:58:22,18.75,73.4167,62.64,67,5,0.65,clear sky
621,Loandjili,CG,2022-02-02 21:58:23,-4.7561,11.8578,77.11,88,40,5.75,scattered clouds
622,Sekovici,BA,2022-02-02 21:58:23,44.2986,18.8528,35.64,88,97,6.13,overcast clouds
623,Iraucuba,BR,2022-02-02 21:58:23,-3.7461,-39.7833,79.2,70,53,4.79,broken clouds
624,Carbonia,IT,2022-02-02 21:58:23,39.1672,8.5222,52.99,80,60,10.92,broken clouds
625,Qaqortoq,GL,2022-02-02 21:58:24,60.7167,-46.0333,0.75,69,56,7.52,broken clouds
626,Mosquera,CO,2022-02-02 21:58:07,4.7059,-74.2302,64.49,55,40,10.36,scattered clouds
627,Flin Flon,CA,2022-02-02 21:58:24,54.7682,-101.865,-11.36,53,0,11.5,clear sky
628,Dwarka,IN,2022-02-02 21:58:25,22.2394,68.9678,72.79,82,4,18.92,clear sky
629,Jamame,SO,2022-02-02 21:58:25,0.0722,42.7506,78.17,86,100,11.43,overcast clouds
630,Aswan,EG,2022-02-02 21:58:25,24.0934,32.907,60.1,38,0,8.05,clear sky
631,Port-Gentil,GA,2022-02-02 21:58:25,-0.7193,8.7815,80.26,80,18,9.55,light rain
632,Monastyrshchina,RU,2022-02-02 21:58:26,54.3496,31.838,24.58,96,100,8.59,snow
633,Mitsamiouli,KM,2022-02-02 21:58:26,-11.3847,43.2844,81.14,75,80,1.5,light rain
634,Mokhsogollokh,RU,2022-02-02 21:58:26,61.4681,128.9203,-27.44,100,95,0.92,overcast clouds
635,Tautira,PF,2022-02-02 21:58:27,-17.7333,-149.15,86.02,77,16,17.43,light rain
636,Puerto Cabezas,NI,2022-02-02 21:58:27,14.0351,-83.3888,82.36,89,40,6.91,scattered clouds
637,Pueblo Nuevo,MX,2022-02-02 21:58:27,23.3833,-105.3833,62.31,21,2,8.66,clear sky
638,Sao Joao Da Barra,BR,2022-02-02 21:56:36,-21.6403,-41.0511,77.09,89,100,7.36,moderate rain
639,Daye,CN,2022-02-02 21:58:28,30.0833,114.95,37.67,90,100,2.91,overcast clouds
640,Dunedin,NZ,2022-02-02 21:55:40,-45.8742,170.5036,55.94,94,100,12.44,light rain
641,Williams Lake,CA,2022-02-02 21:58:24,52.1415,-122.1445,13.57,86,100,1.99,snow
642,Cururupu,BR,2022-02-02 21:58:28,-1.8283,-44.8683,74.71,94,99,3.36,overcast clouds
643,Shingu,JP,2022-02-02 21:58:29,33.7333,135.9833,43.92,74,98,5.21,overcast clouds
644,Wagga Wagga,AU,2022-02-02 21:58:29,-35.1167,147.3667,63.61,94,75,0.0,broken clouds
645,Kankipadu,IN,2022-02-02 21:58:29,16.45,80.7833,64.47,89,18,2.98,few clouds
646,Oriximina,BR,2022-02-02 21:58:30,-1.7656,-55.8661,78.98,78,64,5.26,broken clouds
647,Tecolutla,MX,2022-02-02 21:58:30,20.4833,-97.0167,76.46,82,25,11.43,scattered clouds
648,Waddan,LY,2022-02-02 21:54:50,29.1614,16.139,48.04,58,20,11.07,few clouds
649,Kalga,RU,2022-02-02 21:58:30,50.9251,118.898,-16.91,94,47,5.32,scattered clouds
650,Anchorage,US,2022-02-02 21:56:18,61.2181,-149.9003,21.67,86,0,1.99,clear sky
651,Pedernales,DO,2022-02-02 21:58:31,18.0384,-71.744,81.77,66,7,4.16,clear sky
652,Zabol,AF,2022-02-02 21:59:31,32.25,67.25,32.68,76,1,6.89,clear sky
653,Pilar,BR,2022-02-02 21:59:31,-9.5972,-35.9567,80.53,75,17,8.32,few clouds
654,Zhigansk,RU,2022-02-02 21:59:32,66.7697,123.3711,-12.3,99,100,6.71,light snow
655,Maunabo,PR,2022-02-02 21:59:32,18.0072,-65.8993,81.64,80,5,10.58,clear sky
656,Palia Kalan,IN,2022-02-02 21:59:32,28.45,80.5833,53.92,62,89,7.14,overcast clouds
657,Mbandaka,CD,2022-02-02 21:59:33,0.0487,18.2603,75.6,52,100,1.57,overcast clouds
658,Kangaatsiaq,GL,2022-02-02 21:59:33,68.3065,-53.4641,-6.68,82,100,16.84,overcast clouds
659,College,US,2022-02-02 21:55:39,64.8569,-147.8028,-7.42,72,0,0.0,clear sky
660,Northam,GB,2022-02-02 21:59:34,51.0333,-4.2167,48.02,90,100,9.04,overcast clouds
661,Faget,RO,2022-02-02 21:59:34,45.85,22.1833,35.46,99,100,3.8,overcast clouds
662,Svetlogorsk,BY,2022-02-02 21:55:23,52.6333,29.7333,28.89,97,99,8.97,light snow
663,Canelli,IT,2022-02-02 21:59:34,44.7215,8.2924,53.83,59,0,3.27,clear sky
664,Antofagasta,CL,2022-02-02 21:59:35,-23.65,-70.4,69.08,73,7,10.56,clear sky
665,Beroroha,MG,2022-02-02 21:59:35,-21.6667,45.1667,74.97,66,4,6.08,clear sky
666,Washougal,US,2022-02-02 21:59:35,45.5826,-122.3534,46.38,96,100,1.99,light intensity drizzle
667,Makakilo City,US,2022-02-02 21:55:07,21.3469,-158.0858,79.02,57,100,3.44,overcast clouds
668,Lanzhou,CN,2022-02-02 21:59:36,36.0564,103.7922,16.88,69,90,0.81,overcast clouds
669,Bilokurakyne,UA,2022-02-02 21:59:36,49.5341,38.7307,33.3,100,100,2.89,snow
670,Kuandian,CN,2022-02-02 21:59:36,40.7286,124.7847,5.47,81,0,2.59,clear sky
671,Guiratinga,BR,2022-02-02 21:59:37,-16.3494,-53.7583,74.66,89,45,3.98,scattered clouds
672,Kayes,ML,2022-02-02 21:59:37,14.0,-11.0,81.57,10,13,9.22,few clouds
673,Lebedinyy,RU,2022-02-02 21:59:37,58.5167,125.5167,-17.86,100,100,1.95,overcast clouds
674,Biltine,TD,2022-02-02 21:59:38,14.5333,20.9167,64.58,12,1,6.2,clear sky
675,Labrea,BR,2022-02-02 21:59:38,-7.2586,-64.7981,74.35,99,100,2.19,moderate rain
676,Synya,RU,2022-02-02 21:59:38,65.3718,58.0387,16.43,94,100,7.61,overcast clouds
677,Adre,TD,2022-02-02 21:59:39,13.4667,22.2,64.9,20,5,9.15,clear sky
678,Zhongxing,CN,2022-02-02 21:59:39,33.7039,118.6792,30.83,75,63,4.32,broken clouds
679,Fuling,CN,2022-02-02 21:59:39,29.7022,107.3919,39.76,90,80,1.1,broken clouds
680,Cervo,ES,2022-02-02 21:59:40,43.6702,-7.4101,53.96,80,90,8.14,overcast clouds
681,Vostok,RU,2022-02-02 21:59:40,46.4856,135.8833,-6.92,99,100,3.58,overcast clouds
682,Presidencia Roque Saenz Pena,AR,2022-02-02 21:59:40,-26.7852,-60.4388,99.41,18,67,4.65,broken clouds
683,Vila,PT,2022-02-02 21:59:41,42.0304,-8.1588,44.33,73,95,3.8,overcast clouds
684,Pringsewu,ID,2022-02-02 21:59:41,-5.3582,104.9744,72.5,95,79,1.16,broken clouds
685,Damaturu,NG,2022-02-02 21:59:41,11.747,11.9608,62.71,23,4,8.23,clear sky
686,Axim,GH,2022-02-02 21:59:02,4.8699,-2.2405,80.33,81,9,9.82,clear sky
687,Edd,ER,2022-02-02 21:59:42,13.9297,41.6925,79.86,71,100,10.38,overcast clouds
688,Bow Island,CA,2022-02-02 21:59:42,49.8668,-111.3684,1.99,71,96,0.0,overcast clouds
689,Saint-Georges,GD,2022-02-02 21:56:47,12.0564,-61.7485,82.08,74,75,20.71,broken clouds
690,Malangali,TZ,2022-02-02 21:59:42,-8.5667,34.85,64.09,92,100,1.61,light rain
691,Mandera,KE,2022-02-02 21:59:43,3.9366,41.867,83.55,34,95,5.03,overcast clouds
692,Vilyuysk,RU,2022-02-02 21:59:43,63.7553,121.6247,-16.98,98,100,5.21,overcast clouds
693,Phan Thiet,VN,2022-02-02 21:59:43,10.9333,108.1,71.46,85,2,6.82,clear sky
694,Cabedelo,BR,2022-02-02 21:59:44,-6.9811,-34.8339,83.07,72,48,13.2,scattered clouds
695,Hirara,JP,2022-02-02 22:00:44,24.8,125.2833,70.07,88,75,8.05,broken clouds
696,Stornoway,GB,2022-02-02 22:00:44,58.2093,-6.3865,48.16,93,75,5.01,heavy intensity rain
697,Kysyl-Syr,RU,2022-02-02 22:00:45,63.8986,122.7617,-15.05,98,100,4.79,overcast clouds
698,Ambilobe,MG,2022-02-02 21:56:25,-13.2,49.05,73.67,95,99,1.7,overcast clouds
699,Pochutla,MX,2022-02-02 22:00:45,15.7432,-96.4661,86.83,47,0,9.6,clear sky
700,Luhyny,UA,2022-02-02 22:00:46,51.082,28.4006,32.77,97,100,7.72,overcast clouds
701,Gua Musang,MY,2022-02-02 22:00:46,4.8823,101.9644,71.58,99,80,1.14,broken clouds
702,Pundaguitan,PH,2022-02-02 22:00:47,6.3711,126.1689,76.89,84,100,18.77,overcast clouds
703,Bull Savanna,JM,2022-02-02 22:00:47,17.8868,-77.5902,78.13,69,3,14.81,clear sky
704,Bowen,AU,2022-02-02 21:56:00,-20.0167,148.2333,79.02,77,100,2.21,overcast clouds
705,Morant Bay,JM,2022-02-02 22:00:48,17.8815,-76.4093,78.66,74,1,10.58,clear sky
706,Susanino,RU,2022-02-02 22:00:48,58.1461,41.5872,15.96,96,96,5.61,overcast clouds
707,Saginaw,US,2022-02-02 22:00:49,43.3334,-84.0333,27.39,87,100,11.5,light snow
708,Tamandare,BR,2022-02-02 21:56:40,-8.7597,-35.1047,80.29,76,27,10.33,scattered clouds
709,Severnoye,RU,2022-02-02 22:00:49,56.3491,78.3619,2.71,100,100,6.62,overcast clouds
710,Caceres,ES,2022-02-02 22:00:50,39.522,-6.3748,48.79,75,56,1.36,broken clouds
711,Kushima,JP,2022-02-02 22:00:50,31.4583,131.2333,44.64,91,100,6.17,light rain
712,Punta Alta,AR,2022-02-02 22:00:50,-38.8759,-62.0736,83.95,41,99,3.33,overcast clouds
713,Kismayo,SO,2022-02-02 22:00:51,-0.3582,42.5454,78.76,88,100,15.61,overcast clouds
714,Ulladulla,AU,2022-02-02 22:00:51,-35.35,150.4667,65.88,64,88,13.62,overcast clouds
715,Mayya,RU,2022-02-02 22:00:52,61.7333,130.2811,-34.69,100,93,1.14,overcast clouds
716,Maragogi,BR,2022-02-02 22:00:52,-9.0122,-35.2225,80.35,76,19,10.11,few clouds
